Asia,2017-02-04,65.00000,27452.00000,0.24,5
Africa,2017-02-04,65.00000,27452.00000,0.24,5
Anglo-America,2017-02-05,16561.00000,27681.00000,59.83,1
Europe,2017-02-05,7654.00000,27681.00000,27.65,2
Latin-America,2017-02-05,2635.00000,27681.00000,9.52,3
Oceania,2017-02-05,701.00000,27681.00000,2.53,4
Asia,2017-02-05,65.00000,27681.00000,0.23,5
Africa,2017-02-05,65.00000,27681.00000,0.23,5
Anglo-America,2017-02-06,16235.00000,27543.00000,58.94,1
Europe,2017-02-06,7856.00000,27543.00000,28.52,2
Latin-America,2017-02-06,2621.00000,27543.00000,9.52,3
Oceania,2017-02-06,701.00000,27543.00000,2.55,4
Asia,2017-02-06,65.00000,27543.00000,0.24,5
Africa,2017-02-06,65.00000,27543.00000,0.24,5
Anglo-America,2017-02-07,16431.00000,27615.00000,59.50,1
Europe,2017-02-07,7709.00000,27615.00000,27.92,2
Latin-America,2017-02-07,2572.00000,27615.00000,9.31,3
Oceania,2017-02-07,737.00000,27615.00000,2.67,4
Asia,2017-02-07,101.00000,27615.00000,0.37,5
Africa,2017-02-07,65.00000,27615.00000,0.24,6
Anglo-America,2017-02-08,16083.00000,27538.00000,58.40,1
Europe,2017-02-08,7980.00000,27538.00000,28.98,2
Latin-America,2017-02-08,2572.00000,27538.00000,9.34,3
Oceania,2017-02-08,737.00000,27538.00000,2.68,4
Asia,2017-02-08,101.00000,27538.00000,0.37,5
Africa,2017-02-08,65.00000,27538.00000,0.24,6
Anglo-America,2017-02-09,16286.00000,27623.00000,58.96,1
Europe,2017-02-09,7862.00000,27623.00000,28.46,2
Latin-America,2017-02-09,2572.00000,27623.00000,9.31,3
Oceania,2017-02-09,737.00000,27623.00000,2.67,4
Asia,2017-02-09,101.00000,27623.00000,0.37,5
Africa,2017-02-09,65.00000,27623.00000,0.24,6
Anglo-America,2017-02-10,16295.00000,27578.00000,59.09,1
Europe,2017-02-10,7772.00000,27578.00000,28.18,2
Latin-America,2017-02-10,2608.00000,27578.00000,9.46,3
Oceania,2017-02-10,737.00000,27578.00000,2.67,4
Asia,2017-02-10,101.00000,27578.00000,0.37,5
Africa,2017-02-10,65.00000,27578.00000,0.24,6
Anglo-America,2017-02-11,16174.00000,27495.00000,58.83,1
Europe,2017-02-11,7777.00000,27495.00000,28.29,2
Latin-America,2017-02-11,2641.00000,27495.00000,9.61,3
Oceania,2017-02-11,737.00000,27495.00000,2.68,4
Asia,2017-02-11,101.00000,27495.00000,0.37,5
Africa,2017-02-11,65.00000,27495.00000,0.24,6
Anglo-America,2017-02-12,16355.00000,27655.00000,59.14,1
Europe,2017-02-12,7773.00000,27655.00000,28.11,2
Latin-America,2017-02-12,2608.00000,27655.00000,9.43,3
Oceania,2017-02-12,737.00000,27655.00000,2.66,4
Asia,2017-02-12,117.00000,27655.00000,0.42,5
Africa,2017-02-12,65.00000,27655.00000,0.24,6
Anglo-America,2017-02-13,16004.00000,27612.00000,57.96,1
Europe,2017-02-13,7944.00000,27612.00000,28.77,2
Latin-America,2017-02-13,2608.00000,27612.00000,9.45,3
Oceania,2017-02-13,812.00000,27612.00000,2.94,4
Asia,2017-02-13,179.00000,27612.00000,0.65,5
Africa,2017-02-13,65.00000,27612.00000,0.24,6
Anglo-America,2017-02-14,15682.00000,27338.00000,57.36,1
Europe,2017-02-14,8103.00000,27338.00000,29.64,2
Latin-America,2017-02-14,2513.00000,27338.00000,9.19,3
Oceania,2017-02-14,812.00000,27338.00000,2.97,4
Asia,2017-02-14,163.00000,27338.00000,0.60,5
Africa,2017-02-14,65.00000,27338.00000,0.24,6
Anglo-America,2017-02-15,16031.00000,27734.00000,57.80,1
Europe,2017-02-15,8212.00000,27734.00000,29.61,2
Latin-America,2017-02-15,2513.00000,27734.00000,9.06,3
Oceania,2017-02-15,812.00000,27734.00000,2.93,4
Asia,2017-02-15,101.00000,27734.00000,0.36,5
Africa,2017-02-15,65.00000,27734.00000,0.23,6
Anglo-America,2017-02-16,16196.00000,27855.00000,58.14,1
Europe,2017-02-16,8073.00000,27855.00000,28.98,2
Latin-America,2017-02-16,2608.00000,27855.00000,9.36,3
Oceania,2017-02-16,812.00000,27855.00000,2.92,4
Asia,2017-02-16,101.00000,27855.00000,0.36,5
Africa,2017-02-16,65.00000,27855.00000,0.23,6
Anglo-America,2017-02-17,16725.00000,28079.00000,59.56,1
Europe,2017-02-17,7714.00000,28079.00000,27.47,2
Latin-America,2017-02-17,2696.00000,28079.00000,9.60,3
Oceania,2017-02-17,776.00000,28079.00000,2.76,4
Asia,2017-02-17,103.00000,28079.00000,0.37,5
Africa,2017-02-17,65.00000,28079.00000,0.23,6
Anglo-America,2017-02-18,16752.00000,28367.00000,59.05,1
Europe,2017-02-18,7880.00000,28367.00000,27.78,2
Latin-America,2017-02-18,2791.00000,28367.00000,9.84,3
Oceania,2017-02-18,776.00000,28367.00000,2.74,4
Asia,2017-02-18,103.00000,28367.00000,0.36,5
Africa,2017-02-18,65.00000,28367.00000,0.23,6
Anglo-America,2017-02-19,16641.00000,28601.00000,58.18,1
Europe,2017-02-19,8181.00000,28601.00000,28.60,2
Latin-America,2017-02-19,2791.00000,28601.00000,9.76,3
Oceania,2017-02-19,858.00000,28601.00000,3.00,4
Asia,2017-02-19,65.00000,28601.00000,0.23,5
Africa,2017-02-19,65.00000,28601.00000,0.23,5
Anglo-America,2017-02-20,16482.00000,28378.00000,58.08,1
Europe,2017-02-20,8079.00000,28378.00000,28.47,2
Latin-America,2017-02-20,2791.00000,28378.00000,9.84,3
Oceania,2017-02-20,858.00000,28378.00000,3.02,4
Asia,2017-02-20,103.00000,28378.00000,0.36,5
Africa,2017-02-20,65.00000,28378.00000,0.23,6
Anglo-America,2017-02-21,16726.00000,28514.00000,58.66,1
Europe,2017-02-21,8009.00000,28514.00000,28.09,2
Latin-America,2017-02-21,2791.00000,28514.00000,9.79,3
Oceania,2017-02-21,858.00000,28514.00000,3.01,4
Asia,2017-02-21,65.00000,28514.00000,0.23,5
Africa,2017-02-21,65.00000,28514.00000,0.23,5
Anglo-America,2017-02-22,16795.00000,28524.00000,58.88,1
Europe,2017-02-22,7912.00000,28524.00000,27.74,2
Latin-America,2017-02-22,2791.00000,28524.00000,9.78,3
Oceania,2017-02-22,858.00000,28524.00000,3.01,4
Asia,2017-02-22,103.00000,28524.00000,0.36,5
Africa,2017-02-22,65.00000,28524.00000,0.23,6
Anglo-America,2017-02-24,16995.00000,28937.00000,58.73,1
Europe,2017-02-24,8125.00000,28937.00000,28.08,2
Latin-America,2017-02-24,2791.00000,28937.00000,9.65,3
Oceania,2017-02-24,858.00000,28937.00000,2.97,4
Asia,2017-02-24,103.00000,28937.00000,0.36,5
Africa,2017-02-24,65.00000,28937.00000,0.22,6
Anglo-America,2017-02-25,17013.00000,28881.00000,58.91,1
Europe,2017-02-25,7940.00000,28881.00000,27.49,2
Latin-America,2017-02-25,2902.00000,28881.00000,10.05,3
Oceania,2017-02-25,858.00000,28881.00000,2.97,4
Asia,2017-02-25,103.00000,28881.00000,0.36,5
Africa,2017-02-25,65.00000,28881.00000,0.23,6
Anglo-America,2017-02-26,17305.00000,29060.00000,59.55,1
Europe,2017-02-26,7967.00000,29060.00000,27.42,2
Latin-America,2017-02-26,2804.00000,29060.00000,9.65,3
Oceania,2017-02-26,816.00000,29060.00000,2.81,4
Asia,2017-02-26,103.00000,29060.00000,0.35,5
Africa,2017-02-26,65.00000,29060.00000,0.22,6
Anglo-America,2017-02-27,16861.00000,28610.00000,58.93,1
Europe,2017-02-27,7965.00000,28610.00000,27.84,2
Latin-America,2017-02-27,2791.00000,28610.00000,9.76,3
Oceania,2017-02-27,816.00000,28610.00000,2.85,4
Asia,2017-02-27,112.00000,28610.00000,0.39,5
Africa,2017-02-27,65.00000,28610.00000,0.23,6
Anglo-America,2017-02-28,17046.00000,28880.00000,59.02,1
Europe,2017-02-28,8055.00000,28880.00000,27.89,2
Latin-America,2017-02-28,2795.00000,28880.00000,9.68,3
Oceania,2017-02-28,816.00000,28880.00000,2.83,4
Asia,2017-02-28,103.00000,28880.00000,0.36,5
Africa,2017-02-28,65.00000,28880.00000,0.23,6
Anglo-America,2017-03-01,16881.00000,28677.00000,58.87,1
Europe,2017-03-01,8112.00000,28677.00000,28.29,2
Latin-America,2017-03-01,2700.00000,28677.00000,9.42,3
Oceania,2017-03-01,816.00000,28677.00000,2.85,4
Asia,2017-03-01,103.00000,28677.00000,0.36,5
Africa,2017-03-01,65.00000,28677.00000,0.23,6
Anglo-America,2017-03-02,16972.00000,29023.00000,58.48,1
Europe,2017-03-02,8228.00000,29023.00000,28.35,2
Latin-America,2017-03-02,2660.00000,29023.00000,9.17,3
Oceania,2017-03-02,995.00000,29023.00000,3.43,4
Asia,2017-03-02,103.00000,29023.00000,0.35,5
Africa,2017-03-02,65.00000,29023.00000,0.22,6
Anglo-America,2017-03-03,16127.00000,30204.00000,53.39,1
Europe,2017-03-03,10345.00000,30204.00000,34.25,2
Latin-America,2017-03-03,2607.00000,30204.00000,8.63,3
Oceania,2017-03-03,995.00000,30204.00000,3.29,4
Asia,2017-03-03,65.00000,30204.00000,0.22,5
Africa,2017-03-03,65.00000,30204.00000,0.22,5
Anglo-America,2017-03-04,16042.00000,30225.00000,53.08,1
Europe,2017-03-04,10338.00000,30225.00000,34.20,2
Latin-America,2017-03-04,2795.00000,30225.00000,9.25,3
Oceania,2017-03-04,920.00000,30225.00000,3.04,4
Asia,2017-03-04,65.00000,30225.00000,0.22,5
Africa,2017-03-04,65.00000,30225.00000,0.22,5
Anglo-America,2017-03-05,15709.00000,30024.00000,52.32,1
Europe,2017-03-05,10448.00000,30024.00000,34.80,2
Latin-America,2017-03-05,2742.00000,30024.00000,9.13,3
Oceania,2017-03-05,995.00000,30024.00000,3.31,4
Asia,2017-03-05,65.00000,30024.00000,0.22,5
Africa,2017-03-05,65.00000,30024.00000,0.22,5
Anglo-America,2017-03-06,15846.00000,29933.00000,52.94,1
Europe,2017-03-06,10317.00000,29933.00000,34.47,2
Latin-America,2017-03-06,2607.00000,29933.00000,8.71,3
Oceania,2017-03-06,995.00000,29933.00000,3.32,4
Asia,2017-03-06,103.00000,29933.00000,0.34,5
Africa,2017-03-06,65.00000,29933.00000,0.22,6
Anglo-America,2017-03-07,16076.00000,30071.00000,53.46,1
Europe,2017-03-07,10042.00000,30071.00000,33.39,2
Latin-America,2017-03-07,2790.00000,30071.00000,9.28,3
Oceania,2017-03-07,995.00000,30071.00000,3.31,4
Asia,2017-03-07,103.00000,30071.00000,0.34,5
Africa,2017-03-07,65.00000,30071.00000,0.22,6
Anglo-America,2017-03-08,16261.00000,30166.00000,53.91,1
Europe,2017-03-08,9952.00000,30166.00000,32.99,2
Latin-America,2017-03-08,2790.00000,30166.00000,9.25,3
Oceania,2017-03-08,995.00000,30166.00000,3.30,4
Asia,2017-03-08,103.00000,30166.00000,0.34,5
Africa,2017-03-08,65.00000,30166.00000,0.22,6
Anglo-America,2017-03-09,16241.00000,30126.00000,53.91,1
Europe,2017-03-09,9952.00000,30126.00000,33.03,2
Latin-America,2017-03-09,2808.00000,30126.00000,9.32,3
Oceania,2017-03-09,995.00000,30126.00000,3.30,4
Asia,2017-03-09,65.00000,30126.00000,0.22,5
Africa,2017-03-09,65.00000,30126.00000,0.22,5
Anglo-America,2017-03-10,16339.00000,30408.00000,53.73,1
Europe,2017-03-10,10005.00000,30408.00000,32.90,2
Latin-America,2017-03-10,2843.00000,30408.00000,9.35,3
Oceania,2017-03-10,1091.00000,30408.00000,3.59,4
Asia,2017-03-10,65.00000,30408.00000,0.21,5
Africa,2017-03-10,65.00000,30408.00000,0.21,5
Anglo-America,2017-03-11,16152.00000,30151.00000,53.57,1
Europe,2017-03-11,9822.00000,30151.00000,32.58,2
Latin-America,2017-03-11,2956.00000,30151.00000,9.80,3
Oceania,2017-03-11,1091.00000,30151.00000,3.62,4
Asia,2017-03-11,65.00000,30151.00000,0.22,5
Africa,2017-03-11,65.00000,30151.00000,0.22,5
Anglo-America,2017-03-12,16241.00000,30149.00000,53.87,1
Europe,2017-03-12,9934.00000,30149.00000,32.95,2
Latin-America,2017-03-12,2790.00000,30149.00000,9.25,3
Oceania,2017-03-12,1054.00000,30149.00000,3.50,4
Asia,2017-03-12,65.00000,30149.00000,0.22,5
Africa,2017-03-12,65.00000,30149.00000,0.22,5
Anglo-America,2017-03-13,16278.00000,30210.00000,53.88,1
Europe,2017-03-13,9981.00000,30210.00000,33.04,2
Latin-America,2017-03-13,2655.00000,30210.00000,8.79,3
Oceania,2017-03-13,1166.00000,30210.00000,3.86,4
Asia,2017-03-13,65.00000,30210.00000,0.22,5
Africa,2017-03-13,65.00000,30210.00000,0.22,5
Anglo-America,2017-03-14,16278.00000,30211.00000,53.88,1
Europe,2017-03-14,10057.00000,30211.00000,33.29,2
Latin-America,2017-03-14,2655.00000,30211.00000,8.79,3
Oceania,2017-03-14,1091.00000,30211.00000,3.61,4
Asia,2017-03-14,65.00000,30211.00000,0.22,5
Africa,2017-03-14,65.00000,30211.00000,0.22,5
Anglo-America,2017-03-15,16566.00000,30303.00000,54.67,1
Europe,2017-03-15,9861.00000,30303.00000,32.54,2
Latin-America,2017-03-15,2655.00000,30303.00000,8.76,3
Oceania,2017-03-15,1091.00000,30303.00000,3.60,4
Asia,2017-03-15,65.00000,30303.00000,0.21,5
Africa,2017-03-15,65.00000,30303.00000,0.21,5
Anglo-America,2017-03-16,16402.00000,30220.00000,54.28,1
Europe,2017-03-16,9924.00000,30220.00000,32.84,2
Latin-America,2017-03-16,2673.00000,30220.00000,8.85,3
Oceania,2017-03-16,1091.00000,30220.00000,3.61,4
Asia,2017-03-16,65.00000,30220.00000,0.22,5
Africa,2017-03-16,65.00000,30220.00000,0.22,5
Anglo-America,2017-03-17,16491.00000,30306.00000,54.41,1
Europe,2017-03-17,9939.00000,30306.00000,32.80,2
Latin-America,2017-03-17,2655.00000,30306.00000,8.76,3
Oceania,2017-03-17,1091.00000,30306.00000,3.60,4
Asia,2017-03-17,65.00000,30306.00000,0.21,5
Africa,2017-03-17,65.00000,30306.00000,0.21,5
Anglo-America,2017-03-18,16120.00000,30139.00000,53.49,1
Europe,2017-03-18,10072.00000,30139.00000,33.42,2
Latin-America,2017-03-18,2726.00000,30139.00000,9.04,3
Oceania,2017-03-18,1091.00000,30139.00000,3.62,4
Asia,2017-03-18,65.00000,30139.00000,0.22,5
Africa,2017-03-18,65.00000,30139.00000,0.22,5
Anglo-America,2017-03-19,18532.00000,31818.00000,58.24,1
Europe,2017-03-19,9478.00000,31818.00000,29.79,2
Latin-America,2017-03-19,2561.00000,31818.00000,8.05,3
Oceania,2017-03-19,1054.00000,31818.00000,3.31,4
Africa,2017-03-19,128.00000,31818.00000,0.40,5
Asia,2017-03-19,65.00000,31818.00000,0.20,6
Anglo-America,2017-03-20,18539.00000,31793.00000,58.31,1
Europe,2017-03-20,9409.00000,31793.00000,29.59,2
Latin-America,2017-03-20,2561.00000,31793.00000,8.06,3
Oceania,2017-03-20,1091.00000,31793.00000,3.43,4
Africa,2017-03-20,128.00000,31793.00000,0.40,5
Asia,2017-03-20,65.00000,31793.00000,0.20,6
Anglo-America,2017-03-21,18524.00000,31760.00000,58.32,1
Europe,2017-03-21,9428.00000,31760.00000,29.69,2
Latin-America,2017-03-21,2561.00000,31760.00000,8.06,3
Oceania,2017-03-21,1054.00000,31760.00000,3.32,4
Africa,2017-03-21,128.00000,31760.00000,0.40,5
Asia,2017-03-21,65.00000,31760.00000,0.20,6
