Asia,2018-06-24,405,17900,2.26,4
Oceania,2018-06-24,223,17900,1.25,5
Africa,2018-06-24,120,17900,0.67,6
Unknown,2018-06-24,35,17900,0.2,7
Anglo-America,2018-06-25,11596,17917,64.72,1
Europe,2018-06-25,3516,17917,19.62,2
Latin-America,2018-06-25,1997,17917,11.15,3
Asia,2018-06-25,405,17917,2.26,4
Oceania,2018-06-25,248,17917,1.38,5
Africa,2018-06-25,120,17917,0.67,6
Unknown,2018-06-25,35,17917,0.2,7
Anglo-America,2018-06-26,11546,18047,63.98,1
Europe,2018-06-26,3488,18047,19.33,2
Latin-America,2018-06-26,2205,18047,12.22,3
Asia,2018-06-26,405,18047,2.24,4
Oceania,2018-06-26,248,18047,1.37,5
Africa,2018-06-26,120,18047,0.66,6
Unknown,2018-06-26,35,18047,0.19,7
Anglo-America,2018-06-27,11597,18085,64.12,1
Europe,2018-06-27,3467,18085,19.17,2
Latin-America,2018-06-27,2213,18085,12.24,3
Asia,2018-06-27,405,18085,2.24,4
Oceania,2018-06-27,248,18085,1.37,5
Africa,2018-06-27,120,18085,0.66,6
Unknown,2018-06-27,35,18085,0.19,7
Anglo-America,2018-06-28,11557,18200,63.5,1
Europe,2018-06-28,3523,18200,19.36,2
Latin-America,2018-06-28,2312,18200,12.7,3
Asia,2018-06-28,405,18200,2.23,4
Oceania,2018-06-28,248,18200,1.36,5
Africa,2018-06-28,120,18200,0.66,6
Unknown,2018-06-28,35,18200,0.19,7
Anglo-America,2018-06-29,12240,18778,65.18,1
Europe,2018-06-29,3416,18778,18.19,2
Latin-America,2018-06-29,2354,18778,12.54,3
Asia,2018-06-29,390,18778,2.08,4
Oceania,2018-06-29,223,18778,1.19,5
Africa,2018-06-29,120,18778,0.64,6
Unknown,2018-06-29,35,18778,0.19,7
Anglo-America,2018-06-30,12600,19136,65.84,1
Europe,2018-06-30,3210,19136,16.77,2
Latin-America,2018-06-30,2558,19136,13.37,3
Asia,2018-06-30,390,19136,2.04,4
Oceania,2018-06-30,223,19136,1.17,5
Africa,2018-06-30,120,19136,0.63,6
Unknown,2018-06-30,35,19136,0.18,7
Anglo-America,2018-07-01,13024,19339,67.35,1
Europe,2018-07-01,3105,19339,16.06,2
Latin-America,2018-07-01,2442,19339,12.63,3
Asia,2018-07-01,390,19339,2.02,4
Oceania,2018-07-01,223,19339,1.15,5
Africa,2018-07-01,120,19339,0.62,6
Unknown,2018-07-01,35,19339,0.18,7
Anglo-America,2018-07-02,13090,19583,66.84,1
Europe,2018-07-02,3306,19583,16.88,2
Latin-America,2018-07-02,2419,19583,12.35,3
Asia,2018-07-02,390,19583,1.99,4
Oceania,2018-07-02,223,19583,1.14,5
Africa,2018-07-02,120,19583,0.61,6
Unknown,2018-07-02,35,19583,0.18,7
Anglo-America,2018-07-03,12416,18353,67.65,1
Europe,2018-07-03,3002,18353,16.36,2
Latin-America,2018-07-03,2227,18353,12.13,3
Asia,2018-07-03,336,18353,1.83,4
Oceania,2018-07-03,223,18353,1.22,5
Africa,2018-07-03,114,18353,0.62,6
Unknown,2018-07-03,35,18353,0.19,7
Anglo-America,2018-07-04,12256,18197,67.35,1
Europe,2018-07-04,2992,18197,16.44,2
Latin-America,2018-07-04,2222,18197,12.21,3
Asia,2018-07-04,336,18197,1.85,4
Oceania,2018-07-04,242,18197,1.33,5
Africa,2018-07-04,114,18197,0.63,6
Unknown,2018-07-04,35,18197,0.19,7
Anglo-America,2018-07-05,11998,17998,66.66,1
Europe,2018-07-05,3057,17998,16.99,2
Latin-America,2018-07-05,2235,17998,12.42,3
Asia,2018-07-05,336,17998,1.87,4
Oceania,2018-07-05,223,17998,1.24,5
Africa,2018-07-05,114,17998,0.63,6
Unknown,2018-07-05,35,17998,0.19,7
Anglo-America,2018-07-06,12174,18211,66.85,1
Europe,2018-07-06,3119,18211,17.13,2
Latin-America,2018-07-06,2210,18211,12.14,3
Asia,2018-07-06,336,18211,1.85,4
Oceania,2018-07-06,223,18211,1.22,5
Africa,2018-07-06,114,18211,0.63,6
Unknown,2018-07-06,35,18211,0.19,7
Anglo-America,2018-07-07,12185,18162,67.09,1
Europe,2018-07-07,3061,18162,16.85,2
Latin-America,2018-07-07,2386,18162,13.14,3
Oceania,2018-07-07,193,18162,1.06,4
Asia,2018-07-07,188,18162,1.04,5
Africa,2018-07-07,114,18162,0.63,6
Unknown,2018-07-07,35,18162,0.19,7
Anglo-America,2018-07-08,12207,18173,67.17,1
Europe,2018-07-08,3056,18173,16.82,2
Latin-America,2018-07-08,2232,18173,12.28,3
Asia,2018-07-08,336,18173,1.85,4
Oceania,2018-07-08,193,18173,1.06,5
Africa,2018-07-08,114,18173,0.63,6
Unknown,2018-07-08,35,18173,0.19,7
Anglo-America,2018-07-09,12296,18333,67.07,1
Europe,2018-07-09,3123,18333,17.03,2
Latin-America,2018-07-09,2191,18333,11.95,3
Asia,2018-07-09,351,18333,1.91,4
Oceania,2018-07-09,223,18333,1.22,5
Africa,2018-07-09,114,18333,0.62,6
Unknown,2018-07-09,35,18333,0.19,7
Anglo-America,2018-07-10,12260,18282,67.06,1
Europe,2018-07-10,3147,18282,17.21,2
Latin-America,2018-07-10,2182,18282,11.94,3
Asia,2018-07-10,351,18282,1.92,4
Oceania,2018-07-10,193,18282,1.06,5
Africa,2018-07-10,114,18282,0.62,6
Unknown,2018-07-10,35,18282,0.19,7
Anglo-America,2018-07-11,12556,18473,67.97,1
Europe,2018-07-11,3190,18473,17.27,2
Latin-America,2018-07-11,2182,18473,11.81,3
Asia,2018-07-11,203,18473,1.1,4
Oceania,2018-07-11,193,18473,1.04,5
Africa,2018-07-11,114,18473,0.62,6
Unknown,2018-07-11,35,18473,0.19,7
Anglo-America,2018-07-12,12446,18245,68.22,1
Europe,2018-07-12,3078,18245,16.87,2
Latin-America,2018-07-12,2176,18245,11.93,3
Asia,2018-07-12,203,18245,1.11,4
Oceania,2018-07-12,193,18245,1.06,5
Africa,2018-07-12,114,18245,0.62,6
Unknown,2018-07-12,35,18245,0.19,7
Anglo-America,2018-07-13,12423,18251,68.07,1
Europe,2018-07-13,3094,18251,16.95,2
Latin-America,2018-07-13,2204,18251,12.08,3
Oceania,2018-07-13,193,18251,1.06,4
Asia,2018-07-13,188,18251,1.03,5
Africa,2018-07-13,114,18251,0.62,6
Unknown,2018-07-13,35,18251,0.19,7
Anglo-America,2018-07-14,12319,18214,67.63,1
Europe,2018-07-14,3007,18214,16.51,2
Latin-America,2018-07-14,2358,18214,12.95,3
Oceania,2018-07-14,193,18214,1.06,4
Asia,2018-07-14,188,18214,1.03,5
Africa,2018-07-14,114,18214,0.63,6
Unknown,2018-07-14,35,18214,0.19,7
Anglo-America,2018-07-15,12204,18137,67.29,1
Europe,2018-07-15,3158,18137,17.41,2
Latin-America,2018-07-15,2241,18137,12.36,3
Oceania,2018-07-15,197,18137,1.09,4
Asia,2018-07-15,188,18137,1.04,5
Africa,2018-07-15,114,18137,0.63,6
Unknown,2018-07-15,35,18137,0.19,7
Anglo-America,2018-07-16,12247,17785,68.86,1
Europe,2018-07-16,2902,17785,16.32,2
Latin-America,2018-07-16,2087,17785,11.73,3
Asia,2018-07-16,203,17785,1.14,4
Oceania,2018-07-16,197,17785,1.11,5
Africa,2018-07-16,114,17785,0.64,6
Unknown,2018-07-16,35,17785,0.2,7
Anglo-America,2018-07-17,11960,17936,66.68,1
Europe,2018-07-17,3097,17936,17.27,2
Latin-America,2018-07-17,2334,17936,13.01,3
Asia,2018-07-17,203,17936,1.13,4
Oceania,2018-07-17,193,17936,1.08,5
Africa,2018-07-17,114,17936,0.64,6
Unknown,2018-07-17,35,17936,0.2,7
Anglo-America,2018-07-18,11650,17764,65.58,1
Europe,2018-07-18,3235,17764,18.21,2
Latin-America,2018-07-18,2334,17764,13.14,3
Asia,2018-07-18,203,17764,1.14,4
Oceania,2018-07-18,193,17764,1.09,5
Africa,2018-07-18,114,17764,0.64,6
Unknown,2018-07-18,35,17764,0.2,7
Anglo-America,2018-07-19,11567,17817,64.92,1
Europe,2018-07-19,3280,17817,18.41,2
Latin-America,2018-07-19,2415,17817,13.55,3
Oceania,2018-07-19,218,17817,1.22,4
Asia,2018-07-19,188,17817,1.06,5
Africa,2018-07-19,114,17817,0.64,6
Unknown,2018-07-19,35,17817,0.2,7
Anglo-America,2018-07-20,9983,16287,61.29,1
Europe,2018-07-20,3247,16287,19.94,2
Latin-America,2018-07-20,2497,16287,15.33,3
Oceania,2018-07-20,223,16287,1.37,4
Asia,2018-07-20,188,16287,1.15,5
Africa,2018-07-20,114,16287,0.7,6
Unknown,2018-07-20,35,16287,0.21,7
Anglo-America,2018-07-21,9934,16261,61.09,1
Europe,2018-07-21,3113,16261,19.14,2
Latin-America,2018-07-21,2654,16261,16.32,3
Oceania,2018-07-21,223,16261,1.37,4
Asia,2018-07-21,188,16261,1.16,5
Africa,2018-07-21,114,16261,0.7,6
Unknown,2018-07-21,35,16261,0.22,7
Anglo-America,2018-07-22,10243,16530,61.97,1
Europe,2018-07-22,3205,16530,19.39,2
Latin-America,2018-07-22,2514,16530,15.21,3
Oceania,2018-07-22,231,16530,1.4,4
Asia,2018-07-22,188,16530,1.14,5
Africa,2018-07-22,114,16530,0.69,6
Unknown,2018-07-22,35,16530,0.21,7
Anglo-America,2018-07-23,10299,16548,62.24,1
Europe,2018-07-23,3205,16548,19.37,2
Latin-America,2018-07-23,2476,16548,14.96,3
Oceania,2018-07-23,231,16548,1.4,4
Asia,2018-07-23,188,16548,1.14,5
Africa,2018-07-23,114,16548,0.69,6
Unknown,2018-07-23,35,16548,0.21,7
Anglo-America,2018-07-24,10221,16451,62.13,1
Europe,2018-07-24,3184,16451,19.35,2
Latin-America,2018-07-24,2478,16451,15.06,3
Oceania,2018-07-24,231,16451,1.4,4
Asia,2018-07-24,188,16451,1.14,5
Africa,2018-07-24,114,16451,0.69,6
Unknown,2018-07-24,35,16451,0.21,7
Anglo-America,2018-07-25,10055,16364,61.45,1
Europe,2018-07-25,3205,16364,19.59,2
Latin-America,2018-07-25,2536,16364,15.5,3
Oceania,2018-07-25,231,16364,1.41,4
Asia,2018-07-25,188,16364,1.15,5
Africa,2018-07-25,114,16364,0.7,6
Unknown,2018-07-25,35,16364,0.21,7
Anglo-America,2018-07-26,9972,16381,60.88,1
Europe,2018-07-26,3305,16381,20.18,2
Latin-America,2018-07-26,2536,16381,15.48,3
Oceania,2018-07-26,231,16381,1.41,4
Asia,2018-07-26,188,16381,1.15,5
Africa,2018-07-26,114,16381,0.7,6
Unknown,2018-07-26,35,16381,0.21,7
Anglo-America,2018-07-27,9884,16466,60.03,1
Europe,2018-07-27,3398,16466,20.64,2
Latin-America,2018-07-27,2646,16466,16.07,3
Oceania,2018-07-27,201,16466,1.22,4
Asia,2018-07-27,188,16466,1.14,5
Africa,2018-07-27,114,16466,0.69,6
Unknown,2018-07-27,35,16466,0.21,7
Anglo-America,2018-07-28,9698,16255,59.66,1
Europe,2018-07-28,3232,16255,19.88,2
Latin-America,2018-07-28,2787,16255,17.15,3
Oceania,2018-07-28,201,16255,1.24,4
Asia,2018-07-28,188,16255,1.16,5
Africa,2018-07-28,114,16255,0.7,6
Unknown,2018-07-28,35,16255,0.22,7
Anglo-America,2018-07-29,10085,16620,60.68,1
Europe,2018-07-29,3383,16620,20.35,2
Latin-America,2018-07-29,2614,16620,15.73,3
Oceania,2018-07-29,201,16620,1.21,4
Asia,2018-07-29,188,16620,1.13,5
Africa,2018-07-29,114,16620,0.69,6
Unknown,2018-07-29,35,16620,0.21,7
Anglo-America,2018-07-30,10159,16802,60.46,1
Europe,2018-07-30,3538,16802,21.06,2
Latin-America,2018-07-30,2567,16802,15.28,3
Oceania,2018-07-30,201,16802,1.2,4
Asia,2018-07-30,188,16802,1.12,5
Africa,2018-07-30,114,16802,0.68,6
Unknown,2018-07-30,35,16802,0.21,7
Anglo-America,2018-07-31,9856,16604,59.36,1
Europe,2018-07-31,3623,16604,21.82,2
Latin-America,2018-07-31,2572,16604,15.49,3
Asia,2018-07-31,203,16604,1.22,4
Oceania,2018-07-31,201,16604,1.21,5
Africa,2018-07-31,114,16604,0.69,6
Unknown,2018-07-31,35,16604,0.21,7
Anglo-America,2018-08-01,9676,16320,59.29,1
Europe,2018-08-01,3595,16320,22.03,2
Latin-America,2018-08-01,2466,16320,15.11,3
Oceania,2018-08-01,231,16320,1.42,4
Asia,2018-08-01,203,16320,1.24,5
Africa,2018-08-01,114,16320,0.7,6
Unknown,2018-08-01,35,16320,0.21,7
Anglo-America,2018-08-02,9537,16040,59.46,1
Europe,2018-08-02,3454,16040,21.53,2
Latin-America,2018-08-02,2466,16040,15.37,3
Oceania,2018-08-02,231,16040,1.44,4
Asia,2018-08-02,203,16040,1.27,5
Africa,2018-08-02,114,16040,0.71,6
Unknown,2018-08-02,35,16040,0.22,7
Anglo-America,2018-08-03,10945,17366,63.03,1
Europe,2018-08-03,3390,17366,19.52,2
Latin-America,2018-08-03,2493,17366,14.36,3
Oceania,2018-08-03,201,17366,1.16,4
Asia,2018-08-03,188,17366,1.08,5
Africa,2018-08-03,114,17366,0.66,6
Unknown,2018-08-03,35,17366,0.2,7
Anglo-America,2018-08-04,10692,16901,63.26,1
Europe,2018-08-04,3232,16901,19.12,2
Latin-America,2018-08-04,2439,16901,14.43,3
Oceania,2018-08-04,201,16901,1.19,4
Asia,2018-08-04,188,16901,1.11,5
Africa,2018-08-04,114,16901,0.67,6
Unknown,2018-08-04,35,16901,0.21,7
Anglo-America,2018-08-05,10607,16992,62.42,1
Europe,2018-08-05,3341,16992,19.66,2
Latin-America,2018-08-05,2506,16992,14.75,3
Oceania,2018-08-05,201,16992,1.18,4
Asia,2018-08-05,188,16992,1.11,5
Africa,2018-08-05,114,16992,0.67,6
Unknown,2018-08-05,35,16992,0.21,7
Anglo-America,2018-08-06,10804,17146,63.01,1
Europe,2018-08-06,3362,17146,19.61,2
Latin-America,2018-08-06,2442,17146,14.24,3
Oceania,2018-08-06,201,17146,1.17,4
Asia,2018-08-06,188,17146,1.1,5
Africa,2018-08-06,114,17146,0.66,6
Unknown,2018-08-06,35,17146,0.2,7
Anglo-America,2018-08-07,10617,17235,61.6,1
Europe,2018-08-07,3474,17235,20.16,2
Latin-America,2018-08-07,2606,17235,15.12,3
Oceania,2018-08-07,201,17235,1.17,4
Asia,2018-08-07,188,17235,1.09,5
Africa,2018-08-07,114,17235,0.66,6
Unknown,2018-08-07,35,17235,0.2,7
Anglo-America,2018-08-08,10594,17036,62.19,1
Europe,2018-08-08,3386,17036,19.88,2
Latin-America,2018-08-08,2518,17036,14.78,3
Oceania,2018-08-08,201,17036,1.18,4
Asia,2018-08-08,188,17036,1.1,5
Africa,2018-08-08,114,17036,0.67,6
Unknown,2018-08-08,35,17036,0.21,7
Anglo-America,2018-08-09,10739,17299,62.08,1
Europe,2018-08-09,3474,17299,20.08,2
Latin-America,2018-08-09,2548,17299,14.73,3
Oceania,2018-08-09,201,17299,1.16,4
Asia,2018-08-09,188,17299,1.09,5
Africa,2018-08-09,114,17299,0.66,6
Unknown,2018-08-09,35,17299,0.2,7
Anglo-America,2018-08-10,10837,17126,63.28,1
Europe,2018-08-10,3251,17126,18.98,2
Latin-America,2018-08-10,2491,17126,14.55,3
Oceania,2018-08-10,205,17126,1.2,4
Asia,2018-08-10,188,17126,1.1,5
Africa,2018-08-10,114,17126,0.67,6
Unknown,2018-08-10,40,17126,0.23,7
Anglo-America,2018-08-11,10499,16962,61.9,1
Europe,2018-08-11,3308,16962,19.5,2
Latin-America,2018-08-11,2608,16962,15.38,3
Oceania,2018-08-11,205,16962,1.21,4
Asia,2018-08-11,188,16962,1.11,5
Africa,2018-08-11,114,16962,0.67,6
Unknown,2018-08-11,40,16962,0.24,7
Anglo-America,2018-08-12,10594,17041,62.17,1
Europe,2018-08-12,3285,17041,19.28,2
Latin-America,2018-08-12,2615,17041,15.35,3
Oceania,2018-08-12,205,17041,1.2,4
Asia,2018-08-12,188,17041,1.1,5
Africa,2018-08-12,114,17041,0.67,6
Unknown,2018-08-12,40,17041,0.23,7
Anglo-America,2018-08-13,10697,17092,62.58,1
Europe,2018-08-13,3349,17092,19.59,2
Latin-America,2018-08-13,2499,17092,14.62,3
Oceania,2018-08-13,205,17092,1.2,4
Asia,2018-08-13,188,17092,1.1,5
Africa,2018-08-13,114,17092,0.67,6
Unknown,2018-08-13,40,17092,0.23,7
Anglo-America,2018-08-14,10587,17071,62.02,1
Europe,2018-08-14,3438,17071,20.14,2
Latin-America,2018-08-14,2499,17071,14.64,3
Oceania,2018-08-14,205,17071,1.2,4
Asia,2018-08-14,188,17071,1.1,5
Africa,2018-08-14,114,17071,0.67,6
Unknown,2018-08-14,40,17071,0.23,7
Anglo-America,2018-08-15,10569,16963,62.31,1
Europe,2018-08-15,3380,16963,19.93,2
Latin-America,2018-08-15,2467,16963,14.54,3
Oceania,2018-08-15,205,16963,1.21,4
Asia,2018-08-15,188,16963,1.11,5
Africa,2018-08-15,114,16963,0.67,6
Unknown,2018-08-15,40,16963,0.24,7
Anglo-America,2018-08-16,10619,17079,62.18,1
Europe,2018-08-16,3446,17079,20.18,2
Latin-America,2018-08-16,2467,17079,14.44,3
Oceania,2018-08-16,205,17079,1.2,4
Asia,2018-08-16,188,17079,1.1,5
Africa,2018-08-16,114,17079,0.67,6
Unknown,2018-08-16,40,17079,0.23,7
Anglo-America,2018-08-17,11228,17322,64.82,1
Europe,2018-08-17,3373,17322,19.47,2
Latin-America,2018-08-17,2352,17322,13.58,3
Oceania,2018-08-17,205,17322,1.18,4
Asia,2018-08-17,107,17322,0.62,5
Unknown,2018-08-17,40,17322,0.23,6
Africa,2018-08-17,17,17322,0.1,7
Anglo-America,2018-08-18,10947,17534,62.43,1
Europe,2018-08-18,3415,17534,19.48,2
Latin-America,2018-08-18,2625,17534,14.97,3
Oceania,2018-08-18,205,17534,1.17,4
Asia,2018-08-18,188,17534,1.07,5
Africa,2018-08-18,114,17534,0.65,6
Unknown,2018-08-18,40,17534,0.23,7
Anglo-America,2018-08-19,11100,17693,62.74,1
Europe,2018-08-19,3436,17693,19.42,2
Latin-America,2018-08-19,2610,17693,14.75,3
Oceania,2018-08-19,205,17693,1.16,4
Asia,2018-08-19,188,17693,1.06,5
Africa,2018-08-19,114,17693,0.64,6
Unknown,2018-08-19,40,17693,0.23,7
Anglo-America,2018-08-20,10997,17602,62.48,1
Europe,2018-08-20,3420,17602,19.43,2
Latin-America,2018-08-20,2638,17602,14.99,3
Oceania,2018-08-20,205,17602,1.16,4
Asia,2018-08-20,188,17602,1.07,5
Africa,2018-08-20,114,17602,0.65,6
Unknown,2018-08-20,40,17602,0.23,7
Anglo-America,2018-08-21,10961,17594,62.3,1
Europe,2018-08-21,3412,17594,19.39,2
Latin-America,2018-08-21,2674,17594,15.2,3
Oceania,2018-08-21,205,17594,1.17,4
Asia,2018-08-21,188,17594,1.07,5
Africa,2018-08-21,114,17594,0.65,6
Unknown,2018-08-21,40,17594,0.23,7
Anglo-America,2018-08-22,11036,17553,62.87,1
Europe,2018-08-22,3379,17553,19.25,2
Latin-America,2018-08-22,2591,17553,14.76,3
Oceania,2018-08-22,205,17553,1.17,4
Asia,2018-08-22,188,17553,1.07,5
Africa,2018-08-22,114,17553,0.65,6
Unknown,2018-08-22,40,17553,0.23,7
Anglo-America,2018-08-23,11006,17491,62.92,1
Europe,2018-08-23,3347,17491,19.14,2
Latin-America,2018-08-23,2591,17491,14.81,3
Oceania,2018-08-23,205,17491,1.17,4
Asia,2018-08-23,188,17491,1.07,5
Africa,2018-08-23,114,17491,0.65,6
Unknown,2018-08-23,40,17491,0.23,7
Anglo-America,2018-08-24,10098,17153,58.87,1
Europe,2018-08-24,3356,17153,19.57,2
Latin-America,2018-08-24,2387,17153,13.92,3
Asia,2018-08-24,1022,17153,5.96,4
Oceania,2018-08-24,205,17153,1.2,5
Africa,2018-08-24,45,17153,0.26,6
Unknown,2018-08-24,40,17153,0.23,7
Anglo-America,2018-08-25,9432,16593,56.84,1
Europe,2018-08-25,3424,16593,20.64,2
Latin-America,2018-08-25,2438,16593,14.69,3
Asia,2018-08-25,940,16593,5.67,4
Oceania,2018-08-25,205,16593,1.24,5
Africa,2018-08-25,114,16593,0.69,6
Unknown,2018-08-25,40,16593,0.24,7
Anglo-America,2018-08-26,9719,16923,57.43,1
Europe,2018-08-26,3334,16923,19.7,2
Latin-America,2018-08-26,2490,16923,14.71,3
Asia,2018-08-26,1021,16923,6.03,4
Oceania,2018-08-26,205,16923,1.21,5
Africa,2018-08-26,114,16923,0.67,6
Unknown,2018-08-26,40,16923,0.24,7
Anglo-America,2018-08-27,9970,16975,58.73,1
Europe,2018-08-27,3558,16975,20.96,2
Latin-America,2018-08-27,2358,16975,13.89,3
Asia,2018-08-27,730,16975,4.3,4
Oceania,2018-08-27,205,16975,1.21,5
Africa,2018-08-27,114,16975,0.67,6
Unknown,2018-08-27,40,16975,0.24,7
Anglo-America,2018-08-28,10103,16998,59.44,1
Europe,2018-08-28,3472,16998,20.43,2
Latin-America,2018-08-28,2496,16998,14.68,3
Asia,2018-08-28,568,16998,3.34,4
Oceania,2018-08-28,205,16998,1.21,5
Africa,2018-08-28,114,16998,0.67,6
Unknown,2018-08-28,40,16998,0.24,7
Anglo-America,2018-08-29,9981,16569,60.24,1
Europe,2018-08-29,3484,16569,21.03,2
Latin-America,2018-08-29,2513,16569,15.17,3
Asia,2018-08-29,232,16569,1.4,4
Oceania,2018-08-29,205,16569,1.24,5
Africa,2018-08-29,114,16569,0.69,6
Unknown,2018-08-29,40,16569,0.24,7
Anglo-America,2018-08-30,9962,16424,60.66,1
Europe,2018-08-30,3372,16424,20.53,2
Latin-America,2018-08-30,2499,16424,15.22,3
Asia,2018-08-30,232,16424,1.41,4
Oceania,2018-08-30,205,16424,1.25,5
Africa,2018-08-30,114,16424,0.69,6
Unknown,2018-08-30,40,16424,0.24,7
Anglo-America,2018-08-31,10668,17179,62.1,1
Europe,2018-08-31,3211,17179,18.69,2
Latin-America,2018-08-31,2425,17179,14.12,3
Oceania,2018-08-31,489,17179,2.85,4
Asia,2018-08-31,232,17179,1.35,5
Africa,2018-08-31,114,17179,0.66,6
Unknown,2018-08-31,40,17179,0.23,7
Anglo-America,2018-09-01,10596,17211,61.57,1
Europe,2018-09-01,3281,17211,19.06,2
Latin-America,2018-09-01,2590,17211,15.05,3
Oceania,2018-09-01,358,17211,2.08,4
Asia,2018-09-01,232,17211,1.35,5
Africa,2018-09-01,114,17211,0.66,6
Unknown,2018-09-01,40,17211,0.23,7
Anglo-America,2018-09-02,10861,17246,62.98,1
Europe,2018-09-02,3215,17246,18.64,2
Latin-America,2018-09-02,2532,17246,14.68,3
Oceania,2018-09-02,252,17246,1.46,4
Asia,2018-09-02,232,17246,1.35,5
Africa,2018-09-02,114,17246,0.66,6
Unknown,2018-09-02,40,17246,0.23,7
Anglo-America,2018-09-03,10898,17384,62.69,1
Europe,2018-09-03,3409,17384,19.61,2
Latin-America,2018-09-03,2439,17384,14.03,3
Oceania,2018-09-03,252,17384,1.45,4
Asia,2018-09-03,232,17384,1.33,5
Africa,2018-09-03,114,17384,0.66,6
Unknown,2018-09-03,40,17384,0.23,7
Anglo-America,2018-09-04,10770,17269,62.37,1
Europe,2018-09-04,3419,17269,19.8,2
Latin-America,2018-09-04,2442,17269,14.14,3
Oceania,2018-09-04,252,17269,1.46,4
Asia,2018-09-04,232,17269,1.34,5
Africa,2018-09-04,114,17269,0.66,6
Unknown,2018-09-04,40,17269,0.23,7
Anglo-America,2018-09-05,10819,17207,62.88,1
Europe,2018-09-05,3308,17207,19.22,2
Latin-America,2018-09-05,2442,17207,14.19,3
Oceania,2018-09-05,252,17207,1.46,4
Asia,2018-09-05,232,17207,1.35,5
Africa,2018-09-05,114,17207,0.66,6
Unknown,2018-09-05,40,17207,0.23,7
Anglo-America,2018-09-06,10722,17305,61.96,1
Europe,2018-09-06,3474,17305,20.08,2
Latin-America,2018-09-06,2518,17305,14.55,3
Asia,2018-09-06,232,17305,1.34,4
Oceania,2018-09-06,205,17305,1.18,5
Africa,2018-09-06,114,17305,0.66,6
Unknown,2018-09-06,40,17305,0.23,7
Anglo-America,2018-09-07,10825,17251,62.75,1
Europe,2018-09-07,3346,17251,19.4,2
Latin-America,2018-09-07,2529,17251,14.66,3
Oceania,2018-09-07,205,17251,1.19,4
Asia,2018-09-07,189,17251,1.1,5
Africa,2018-09-07,117,17251,0.68,6
Unknown,2018-09-07,40,17251,0.23,7
Anglo-America,2018-09-08,10820,17067,63.4,1
Europe,2018-09-08,3167,17067,18.56,2
Latin-America,2018-09-08,2532,17067,14.84,3
Oceania,2018-09-08,205,17067,1.2,4
Asia,2018-09-08,189,17067,1.11,5
Africa,2018-09-08,114,17067,0.67,6
Unknown,2018-09-08,40,17067,0.23,7
Anglo-America,2018-09-09,11354,17785,63.84,1
Europe,2018-09-09,3368,17785,18.94,2
Latin-America,2018-09-09,2515,17785,14.14,3
Oceania,2018-09-09,205,17785,1.15,4
Asia,2018-09-09,189,17785,1.06,5
Africa,2018-09-09,114,17785,0.64,6
Unknown,2018-09-09,40,17785,0.22,7
Anglo-America,2018-09-10,11161,17583,63.48,1
Europe,2018-09-10,3484,17583,19.81,2
Latin-America,2018-09-10,2390,17583,13.59,3
Oceania,2018-09-10,205,17583,1.17,4
Asia,2018-09-10,189,17583,1.07,5
Africa,2018-09-10,114,17583,0.65,6
Unknown,2018-09-10,40,17583,0.23,7
Anglo-America,2018-09-11,10914,17450,62.54,1
Europe,2018-09-11,3517,17450,20.15,2
Latin-America,2018-09-11,2471,17450,14.16,3
Oceania,2018-09-11,205,17450,1.17,4
Asia,2018-09-11,189,17450,1.08,5
Africa,2018-09-11,114,17450,0.65,6
Unknown,2018-09-11,40,17450,0.23,7
Anglo-America,2018-09-12,10747,17202,62.48,1
Europe,2018-09-12,3517,17202,20.45,2
Latin-America,2018-09-12,2390,17202,13.89,3
Oceania,2018-09-12,205,17202,1.19,4
Asia,2018-09-12,189,17202,1.1,5
Africa,2018-09-12,114,17202,0.66,6
Unknown,2018-09-12,40,17202,0.23,7
Anglo-America,2018-09-13,10881,17385,62.59,1
Europe,2018-09-13,3485,17385,20.05,2
Latin-America,2018-09-13,2471,17385,14.21,3
Oceania,2018-09-13,205,17385,1.18,4
Asia,2018-09-13,189,17385,1.09,5
Africa,2018-09-13,114,17385,0.66,6
Unknown,2018-09-13,40,17385,0.23,7
Anglo-America,2018-09-14,11205,17491,64.06,1
Europe,2018-09-14,3343,17491,19.11,2
Latin-America,2018-09-14,2407,17491,13.76,3
Oceania,2018-09-14,193,17491,1.1,4
Asia,2018-09-14,189,17491,1.08,5
Africa,2018-09-14,114,17491,0.65,6
Unknown,2018-09-14,40,17491,0.23,7
Anglo-America,2018-09-15,10822,17400,62.2,1
Europe,2018-09-15,3529,17400,20.28,2
Latin-America,2018-09-15,2513,17400,14.44,3
Oceania,2018-09-15,193,17400,1.11,4
Asia,2018-09-15,189,17400,1.09,5
Africa,2018-09-15,114,17400,0.66,6
Unknown,2018-09-15,40,17400,0.23,7
Anglo-America,2018-09-16,11064,17618,62.8,1
Europe,2018-09-16,3686,17618,20.92,2
Latin-America,2018-09-16,2429,17618,13.79,3
Oceania,2018-09-16,193,17618,1.1,4
Asia,2018-09-16,189,17618,1.07,5
Unknown,2018-09-16,40,17618,0.23,6
Africa,2018-09-16,17,17618,0.1,7
Anglo-America,2018-09-17,10941,17518,62.46,1
Europe,2018-09-17,3707,17518,21.16,2
Latin-America,2018-09-17,2420,17518,13.81,3
Oceania,2018-09-17,193,17518,1.1,4
Asia,2018-09-17,189,17518,1.08,5
